text_en,text_uk,label
can holidays last forever?? #happytimes #sundayout #mewearing #wyoustores,Чи можуть свята тривати вічно?? #щасливічаси #недільнапрогулянка,0
@user let's #forget the #origin of a #diamond in #relation with #humanrights #bigdata,@користувач давайте #забудемо про #походження #діаманта у #зв'язку з #правамилюдини #великідані,0
@user i hate you lol,"@користувач я тебе ненавиджу, лол",0
yay yet another week with a child home from school ill!,клас ще один тиждень з дитиною вдома через хворобу!,1
"@user i mean zach is a teacher, amirite?","@користувач я маю на увазі, Зак — вчитель, я ж прав?",0
cause i love going to bed alone every night..,бо я ж так люблю лягати спати наодинці щоночі..,1
am i the only one who finds it very stressful when the #orionlaunch feed keeps buffering...?!,"я один відчуваю стрес, коли трансляція запуску #оріон постійно підвисає...?!",0
@user i don't think i've ever even made weed brownies in my life...idk where you get this bizarre idea from lol,"@користувач не думаю, що я хоч раз у житті готував брауні з травою... не знаю, звідки у тебе ця дивна ідея лол.",0
so lakeside was like 7million scavengers all in 1place #hadfun #neverboxingdayshoppingagain,тож у лейксайді було ніби 7 мільйонів мародерів в одному місці #буловесело #більшеніякогошопінгунаріздво,1
@user but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and,"@користувач але ми могли б просто вбити їхніх дітей ударом безпілотника, бо ця стратегія, здається, чудово працює і",1
that sad moment you realize you're past the point of having all those presents under the tree. i wanna move back in.,"той сумний момент, коли розумієш, що ти вже переріс ті часи, коли під ялинкою була гора подарунків. хочу знову жити з батьками.",0
all there good & bad in every occupation & race #stop labeling all,"у кожній професії та расі є і хороші, і погані #досить вішати ярлики на всіх",0
re: prison book ban - of course grayling is also trying to ban judicial reviews,"Щодо заборони книг у в'язницях — ну звісно, Грейлінг тепер намагається заборонити ще й судові перегляди.",1
yay for cars having a case of the mondays.,"Ура автівкам, у яких теж буває важкий понеділок",1
@user ya cause their country is calm and peaceful from everyone arming themselves,@користувач ага бо їхня країна тиха та мирна через те що всі озброюються,1
"grandad is watching absolute shit on the telly. no seriously, it's on a channel i've never even heard of?! #funchristmas !","дідусь дивляться повну фігню по телевізору. ні серйозно, це на каналі, про який я ніколи навіть не чув?! #веселерідзво !",1
a puppet at the #pti rally wanting to make #nayapakistan,"Маріонетка на мітингу #pti, яка хоче створити #новийпакистан.",1
what a great person you are.,яка ж ти чудова людина.,1
driving into town on very well cleaned country road i see a tow truck veer off too far to shoulder & get sucked into ditch.,"заїжджаючи в місто дуже добре розчищеною заміською дорогою, бачу, як евакуатор занадто сильно бере на узбіччя і його затягує в кювет.",1
"time to continue cleaning out my closet. happy, happy, joy, joy.","час продовжити прибирання в шафі. щастя, радість, веселощі.",1
@user talking to yourself again,@користувач знову сам із собою розмовляєш,0
waking up with your cat attacking your hand is always delightful.....,"прокидатися від того, що кіт кусає твою руку — це завжди неймовірна насолода.....",1
decided i'd go to bed early for once. i've been laying here since 2 am. yet the total amount of sleep i've had all week is 10 hrs.,"Вирішив нарешті лягти спати „раніше“. Лежу тут з другої ночі. При тому, що за весь тиждень я спав аж 10 годин.",1
<-video $ #smartphone can pay you to post!||#iphone #samsung #s4 #s3 #ipad #tablet #mlm|start@,<-відео $ #смартфон може платити вам за пости!||#iphone #samsung #ipad #tablet #mlm,0
i'm glad the dc council has it's priorities intact... #dc,я радий що рада округу колумбія правильно розставила пріоритети... #dc,1
rest in peace riff god! #dimebag #darrell #is #dead #pantera,"спочивай з миром, боже рифів! #Даймбег #Даррелл #помер #пантера",0
is there even math cells? if there is they're not working ahhh hahaha #mathisfun,"чи існують взагалі математичні клітини? якщо так, то вони не працюють ахх хахаха #математикацевесело",1
horray to working all weekend! #ohwell,ура роботі на вихідних! Ну звісно.,1
christmas alone how nice,Різдво наодинці як же це мило,1
#science of the #gardenofeden - #eden #kenthovind #christian #jesus #christ #c...,#наука #едемськогосаду - #едем #кентховінд #християнство #ісус #христос,0
"actually, it wasnt, it was purely economics @user @user","Взагалі-то ні, це була суто економіка @користувач",0
retweet @user to have a book signing & screening in your area.,ретвіт @користувач щоб провести автограф-сесію та показ у вашому районі.,0
@user u know that. how u doing??,"Дуже в захваті від того, як ти на мене забив. Підшиваємо до справи:",1
isn't it great how all those ppl have done a public mea culpa since that didn't happen?,хіба це не чудово як усі ті люди публічно визнали провину після того як цього не сталося?,1
i need a misadventure form because i broke my hand practising and rewriting this english essay 500 times,"Мені потрібна заява про нещасний випадок, тому що я зламав руку, практикуючись і переписуючи цей твір 500 разів.",1
parking meter obviously forgot to get its own parking ticket.,"паркомат, очевидно, забув взяти свій власний паркувальний талон.",1
my babygirl has an imaginary friend it's so cute to watch her talk to it.,"у моєї донечки є уявний друг, так мило спостерігати, як вона з ним розмовляє.",0
so jeremy irons and alan rickman are both in marrakech just one week before i'm going there #everythingisfine #sonot,"Джеремі Айронс та Алан Рікман обоє в Марракеші якраз за тиждень до того, як туди їду я. #всенормально #зовсімні",1
08:01am on the dot and the buzzer rings #helloworld #sleepy #tired hanks,"Рівно 8:01, і дзвенить цей довбаний гудок. #привітсвіт #сонний #втомлений",1
i was being considerate about this issue n didn't care what i did. but now i'm taking my position back and i don't give a damn wht u think.,"я був уважним до цієї проблеми і мені було байдуже, що я роблю. але тепер я повертаю свою позицію, і мені плювати, що ви думаєте.",0
well this is great.. |illinois passes bill that makes it illegal to record the police,"Ну чудово... | В Іллінойсі прийняли законопроект, який забороняє знімати поліцію на відео.",1
"@user who you calling bottle job i'll take teeth. yeah i'm game mate, at training tonight too, i'll remember your hat","@користувач кого ти називаєш слабаком я виб'ю зуби. ага я в темі друже, на тренуванні сьогодні ввечері теж, я запам'ятаю твою шапку",1
stupid #doctors visits is gonna bury me!! now that's,Ці тупі візити до #лікарів мене в могилу зведуть!! Оце так...,1
#muslimapologies – 10 tweets that explain what muslims should be sorry for!,"#вибаченнямусульман – 10 твітів, що пояснюють, за що мусульмани мають вибачатися!",1
@user gotta love those racially based awards!,"@користувач, точно сподоюбаються ці нагороди за расовими ознаками!",1
"@user you think my mom and i would get along better, she's a middle child too. #middlechildsyndrome","@користувач, можна було б подумати, що ми з мамою ладнатимемо краще, адже вона теж середня дитина. Синдром середньої дитини в дії.",1
@user the #usa is a #democracy. the #usa is a #republic from of #goverment! do you #know #what the #pledge of #allegiance say's?,"@користувач, #сша — це #демократія. #сша — це #республіканська форма #правління! чи #знаєш ти, #що сказано у #клятві на #вірність?",0
would like to thank my nephew for giving me his horrible cold & sore throat etc.. much appreciated!,"Хочу подякувати племіннику за те, що заразив мене жахливою застудою та болем у горлі.. красно дякую!",1
american red cross van together we can save lives... and the driver is smoking.,"Фургон американського Червоного Хреста з написом „разом ми рятуємо життя...“, а водій сидить і курить.",1
it's great to hear a bloodcurdling scream at 4 in the morning...,це так чудово почути моторошний крик о 4 ранку...,1
"i think my friend just sent @user a snapchat of me drinkin water, cuz she's fun like that #rehydratewhenyadehydrate #brat","Здається, подруга щойно скинула @користувач снепчат, де я п'ю воду, вона ж у мене така весела. #пийводу #зараза",1
a bad idea!,погана ідея!,0
@user for the brothers ah-ite.,@користувач для братів — те що треба.,0
girls won't answer their phone when i'm calling them bc they think i'm calling them in early but i'm actually calling to cut them,"Дівчата не беруть слухавку, бо думають, що я кличу їх на зміну раніше, а я насправді дзвоню їх звільнити.",1
can't wait for my 7:30am #dental appointment tomorrow!|oh time please speed through today! !,"не можу дочекатися свого візиту до #стоматолога завтра о 7:30 ранку!|о часе, будь ласка, лети швидше сьогодні! !",1
the is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,"антидержавники заявлятимуть, що перемогла маленька людина (хакер), хоча насправді перемогла держава. #sony",1
who ever thought moving in the middle of december would be so peaceful?,"хто б міг подумати, що переїзд у середині грудня буде таким мирним?",1
these refs are pissing me off. they seriously have no idea of what's going on.,"ці судді мене бісять. вони реально поняття не мають, що відбувається.",0
so nice to have a final before the sun is even up ,так приємно мати іспит ще до сходу сонця ,1
@user thankfully not full cold.. just one side down. getting the full vitamin netty pot combo blast now,"@користувач на щастя, не повноцінна застуда.. просто з одного боку заклало. зараз приймаю комбо з вітамінів",0
when make dua for me bro turns into an hour long conversation,"коли фраза брате, помолися за мене перетворюється на годинну розмову",0
|| flattery will get me everywhere,|| лестощі приведуть мене куди завгодно,1
"here we go again, thanks to all that claim to cover wvhs hoop |highlanders beat parkersburg 76-75 on last second shot by @user","Ну ось, знову те саме. Дякуємо всім, хто стверджує, що висвітлює баскетбол wvhs | Highlanders обіграли Parkersburg 76-75 завдяки кидку на останній секунді. Оце так висвітлення.",1
"i may have played a part, but i wont take sole credit @user","можливо, я і зіграв свою роль, але не забиратиму всю славу собі @користувач",0
@user returning my brand new ps4 thanks to your faulty security. #goodjob,"@користувач, повертаю свою новеньку ps4 завдяки вашій дірявій безпеці. #гарнаробота",1
stomach flu once again...what a surprise.,шлунковий вирус знову... яка несподіванка.,1
long day and its not going to be possible without my good friend #coffee,"Довгий день, і він був би неможливим без мого хорошого друга — #кава",0
loving life.,насолоджуюся життям.,1
@user in hereford but can't leave bambino alone!,"я в Герефорді, але не можу залишити малюка самого!",0
best christmas eve news: i have a half sister. #thanksdad,Найкраща новина на Святвечір: у мене є зведена сестра. #дякуютату,1
decemberbessen #fail #footprint sorry....,Грудневі ягоди #фейл #відбиток вибачте... Ну дуже вдало вийшло.,1
i have this weird urge to buy a hamster,у мене якесь дивне бажання купити хом'яка,0
i'll try to guess the ascii symbols without my admins help. always trying to learn.,я спробую вгадати символи ascii без допомоги адмінів. завжди намагаюся вчитися.,0
@user make sure you don't say christmas!! the decorate for the holiday. #itisachristmastree,"@користувач, дивись не ляпни Різдво!! Вони ж прикрашають до свята. #це_різдвяна_ялинка. Ну звісно.",1
"@user t-mobile's ceo thinks the apple watch is going to be huge <-- i do, too.","@користувач гендиректор київстару вважає, що епл watch матиме величезний успіх <-- я теж так думаю",0
don't you love when guys try to give you their number? keyword tried. #backupoff,"хіба ви не любите, коли хлопці намагаються дати вам свій номер? ключове слово намагаються. #відвали",1
celebs takes drastic measures to look good... #whoops #celebrityleakedphotos,"зірки вживають радикальних заходів, щоб виглядати добре... #ой #злитіфотозірок",1
... can#do#no#more#usually#a#quitter#only#so#much#can#be#thrown#at#me!,... більше не можу#зазвичай#здаюся#забагато#всього#навалилося!,0
"every you're a fucking cunt, lying cunt did i say cunt song is about you now. how cute is that #defo #pissed #off #nope",Тепер кожна пісня про кончену тварюку чи брехливу суку це про тебе. #точно #бісить #ні,0
@user that bump off the apron looked like it hurt.. was that padding u landed on?,@користувач той удар об край рингу виглядав боляче... ти там на м’якеньке впав?,1
"~i'm not closed-minded, i'm just dogmatic~ #contradictions","„~Я не обмежений, я просто догматик~“. #суперечності.",1
@user no reply. what a surprise.,@користувач жодної відповіді. яка несподіванка,1
shitty drivers are always fun.,Паскудні водії завжді веселі,1
"#alien dit : what is #religion, it is a culture that has been invented by a #fool who wanted to do everything that is legal #legally..","#інопланетянин каже: що таке #релігія — це культура, винайдена #дурнем, який хотів робити все законне #законно..",0
love hanging out with my dad,люблю проводити час із татом,0
13 voice mails at work is always lovely,13 голосових повідомлень на роботі це завжди так мило.,1
last semester i dropped a class because i had to write a 7pg paper. this semester i've had to write 5 of them,"минулого семестру я кинув курс, бо треба було написати роботу на 7 сторінок. цього семестру мені довелося написати 5 таких",1
monday mornings are my fave,ранки понеділка мої найулюбленіші,1
how were your #holidays? we'd love to hear all about them!,як минули ваші #свята? ми б із задоволенням про них послухали!,0
its gonna be a loooong day.. but yolo lets have fun,це буде дуууже довгий день.. але живимо один раз розважаймося,1
#seen #a #headline #about #a #doctor #that #starts #with #doctor #who...? #why #stick #your #head #in #the #toilet #and #pull #the...,"#бачили #заголовок #про #лікаря, #який #починається #зі #слів #""лікар #хто...""? #навіщо #засовувати #голову #в #туалет #і #тягнути...",0
let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation,"давайте всі робитимемо тільки присідання та станову тягу, поки не травмуємося — дуже дуже хороші тренери #фітнесмотивація",1
welsh devolution? how's this for starters...,деволюція Уельсу? як вам таке для початку...,0
"i actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. today's gonna be a good one...","я реально тупо розплакалася під час чищення зубів через недосип, стрес і тривогу перед тестами. Сьогоднішній день обіцяє бути прекрасним...",1
@user three minutes is better than no minutes,"@користувач три хвилини краще, ніж нічого",0
#tgif oh just kidding i have 30 mins from one job to the next. love 12 hour days. #serverlife #nolife,"#дякуватибогуп'ятниця та жартую я, у мене 30 хвилин між роботами. Обожнюю 12-годинні зміни. #життяофіціанта",1
"@user you're on my ""people who antagonize me"" list","@користувач ти у моєму списку людей, які мене дратують",0
the american justice system,американська система правосуддя,1
i'm glad andy can tweet all day but not text me back. #loved,"Я рада, що Енді може твітити цілий день, але не може мені відписати. #відчуваюлюбов",1
it's not even 9 and i've already called the cops twice.. damn i love my job,"ще немає 9-ї, а я вже двічі викликав копів.. чорт, люблю свою роботу ",1
"few #relations are by #chance, few are by #choice and few are by #facebook!!","мало які #стосунки виникають #випадково, мало які за #вибором, а деякі — завдяки #фейсбуку!!",1
now i remember why i buy books online @user #servicewithasmile,"Тепер я згадав, чому купую книжки онлайн @користувач. #сервіс_із_усмішкою.",1
@user hey i seen u have followed me and i was going to ask to check out my channel and help me with a shoutout for subscribers ??,"@користувач привіт, бачу ти підписався на мене, хотів попросити зацінити мій канал і допомогти з піаром для підписників ??",0
that moment when the ad plays flawlessly but the video keeps buffering #youtube @user,"Той момент, коли реклама йде бездоганно, а відео постійно підвисає. #youtube",1
check out> @user that makes you feel something. #london #uk,"зацініть @користувача, воно змушує щось відчути. #лондон #великабританія",0
if only i could be a cooler kid xp lol i'm such a nerd #can #i #know #when #im #gonna #get #rejected,"Якби ж я міг бути крутішим лол, я такий задрот #можна #мені #знати #коли #мене #відшиють",0
@user things also go slowly when you are waiting for them especially!,"@користувач події також розвиваються повільно, особливо коли ти на них чекаєш!",0
also it's amazing how a shower and taco bell can make you feel like a new person. @user,"Це просто дивовижно, як душ і Taco Bell можуть змусити тебе почуватися новою людиною",0
so i may have had a few empties to recycle... ♻♻ |i ❤ #craftbeer,"здається, у мене назбиралося трішки порожніх пляшок на переробку... ♻♻ | я ❤ #крафтовепиво",0
@user ha! i don't have haters. just a few misguided souls who thought my mentions were a bulletin board for their issues. ;),"@користувач, ха! у мене немає хейтерів. просто кілька заблудлих душ, які подумали, що мої згадки це дошка оголошень для їхніх проблем. ;)",1
sometimes it's about being #cocky.. it's abt knowing what ur #capable of & #doing it......,"іноді треба бути #зухвалим.. це про те, щоб знати, на що ти #здатний, і #робити це......",0
ebola|but greed aka badmind kills easily and quickquick,ебола|але жадібність вона ж злий умисел вбиває легко і швидковідразу,0
@user did i really need to put a hashtag? oh dear!,@користувач мені справді треба було ставити хештег? о боже!,0
i wish i did better in high school,"Шкода, що я не вчився краще в школі.",0
insured,застрахований,0
my last final today then straight to my surgeons #whatagoodweek,"мій останній іспит сьогодні, а потім відразу до моїх хірургів #якийчудовийтиждень",1
@user left regressives is that not a label,"@користувач ліві регресивні — це що, зовсім не ярлик, по-твоєму?",1
chicks be really pimping more then males these days #the#look #yallknowthatsnotcoolright?,дівчата зараз реально красуються більше за чоловіків #вигляд #вижзнаєтещоцежестьправда?,0
fully charged my #anker portable charger...it lasted 1/2 an hour. awesome #fail,повністю зарядив свій портативний зарядний пристрій #anker... його вистачило на пів години. чудово #провал,1
"hey @user some of your geeky/nerdy followers need marker on posts like that. otherwise, they'll start doing exactly the same :)","гей @користувач, деяким твоїм задротам-підписникам потрібні позначки на таких постах. інакше вони почнуть робити те саме :)",0
"as a girl,my reason not to put on makeup is i'm satisfied with my face,unlike you bitch!|| #winter","як дівчина, я не фарбуюся тому що задоволена своїм обличчям, на відміну від тебе сучко!|| #зима",0
@user please note in last tweet before you kill yourself many good pros including @user can show you best usage,"@користувач зверни увагу на останній твіт перед тим, як накладеш на себе руки багато профі, включаючи @користувача, можуть показати кращі варіанти",0
@user i just got my tonsils out #lovinglife .. good luck!!,@користувач мені щойно видалили мигдалики #насолоджуюсяжиттям .. удачі!!,1
@user if it got the attention of the smartass to comment that.. didnt it work anyway??,"@користувач якщо це привернуло увагу того розумника, що він аж коментар лишив... хіба це вже не успіх?",1
almost 72 hs of a kid asking for his christmas gift and zero answers from @user thank you guys! you are awesome,"Майже 72 години дитина чекає на подарунок і нуль відповідей від @користувача. дякую, хлопці! Ви просто супер",1
"it's really #good, too have the #reputation for stealing from girls. @user & mr. mason,..expect a call,..(;","Це справді #добре — мати #репутацію того, хто краде у дівчат. @користувач... чекайте на дзвінок... (;",0
"@user start with india , i need to be somewhere they don't speak great english so i don't have to say much lol","@користувач, почни з Індії, мені потрібно бути десь, де не дуже добре говорять англійською, щоб мені не довелося багато розмовляти лол",0
@user ahem... yeah.. something like that is one of the few things keeping sanity when facing ru propaganda. #crazyivan,"@користувач кхм... ну так.. щось на кшталт того це одна з небагатьох речей, що рятують мозок, коли стикаєшся з руснявою пропагандою. #крейзі_іван",0
"@user so, this topless feminist was just looking for someone to love?","@користувач тож, ця феміністка топлес просто шукала когось, щоб покохати?",1
@user they say #responsible and your worthit to offer even $10 #discounts for the worst #customerservice i have ever had!,"@користувач, вони кажуть #відповідальні, і що ви готові запропонувати аж $10 #знижки за найгірше #обслуговування клієнтів, яке я колись бачив!",0
planning a vacation instead of studying.... my priorities are in line.,"Планую відпустку замість того, щоб учитися... мої пріоритети розставлені правильно.",1
#malala yousufzai receives #nobelpeaceprize and #pakistan ranks in top 10 dangerous countries !!!,"#малала юсуфзай отримує #нобелівськупреміюмиру, а #пакистан входить до топ-10 найнебезпечніших країн !!!",1
one of my favorite things to do is to make people wonder...it was completely unintentional but buying bogs mud boots in a dress will do it,одне з моїх улюблених занять це дивувати людей... ненавмисно але купівля гумових чобіт в сукні саме це і зробить.,0
@user spawn of larry ellison aka world's worst human,"@користувачнащадок Ларрі Еллісона, він же найгірша людина у світі.",0
yay jury duty,ура суд присяжних,1
@user aren't humans the ones who are playing the sport?,@користувач хіба не люди грають у цей вид спорту?,1
"kevin durant with 23pts on 8-13 shooting, has this nigga been inefficient since he came.",Кевін Дюрант із 23 очками при 8-13 з гри. Цей нігер був неефективним з самого початку.,1
"putting good things in my mind for lunch today instead of just internet junk. oh, and tweeting. tweeting good for building tribe.","сьогодні на обід наповнюю мозок чимось хорошим, а не просто інтернет-сміттям. о, і твічу. твітити корисно для розбудови спільноти.",0
@user one hope this gets a rt! #recycling #roses #holly #wreath #merrychristmas,@користувач сподіваюся на ретвіт! #переробка #троянди #падуб #вінок #щасливогоріздва,0
"1 bed flat #tolet £550 pcm (£127 pw)|humphrey middlemore drive, harborne, #birmingham b17","1-кімнатна квартира #оренда £550 на місяць (£127 на тиждень) | Гамфрі Міддлмор Драйв, Гарборн, #Бірмінгем",0
most of us didn't focus in the #adhd lecture. |.|,більшість із нас не зосередилися на лекції про #дуг. |.|,1
@user nice what you cooking me,"@користувач ух ти, що ти мені готуєш",0
"facebook owner, mark zuckerberg, says ""dislike"" to creating a dislike button","власнику facebook марку цукербергу ""не подобається"" створення кнопки ""не подобається""",0
"@user now i have a game monday, tuesday, friday and saturday","@користувач, тепер у мене гра в понеділок, вівторок, п'ятницю та суботу",0
girls just wanna have fun#work#friends#only#dance#drinks#antennagrouprocks by mariag...,дівчата просто хочуть розважатися #робота #друзі #тільки #танці #напої,0
"less than 5 hours sleep, fantastic","менше 5 годин сну, фантастично",1
a design firm's holiday card skewers corporate jargon. hand biting mouth? #jargon #design,"святкова листівка дизайнерської фірми висміює корпоративний жаргон. рука, що кусає рот? #жаргон #дизайн",1
"someone discovered that they do indeed have a tail and that it is, in fact, fun to play with","хтось виявив, що у нього справді є хвіст і що з ним, виявляється, весело гратися",0
highly inflamed stomach is just what i like,Сильне запалення шлунку це ж саме те що мені потрібно,1
@user and why wouldn't you be after that performance!,@користувач і чому б тобі не бути таким після такого виступу!,0
i love when my mornings start off like this.,"обожнюю, коли мої ранки починаються ось так.",1
@user #long to go #before #mainstream #media #pitch. #surgery #follows #with #me #using #prototype #demonstrating #real #situation.phil,"@користувач, ще #довго до #презентації у #мейнстрім #медіа. Потім буде #операція, де я #використовуватиму #прототип, щоб #продемонструвати #реальну #ситуацію.",0
a well known sci communicator is exaggerating the claims of a study into pr exaggerating the claims of scientific studies...,"Відомий популяризатор науки перебільшує результати дослідження про те, як піар перебільшує результати наукових досліджень...",1
"well today is off to a great start, might as well be monday","що ж, сьогодні чудовий початок дня, з таким же успіхом міг би бути понеділок",1
and as much as i want to connect .. i like only the people who dont want to .. #why oh why?,"І як би я не хотів зблизитися... мені подобаються тільки ті люди, які цього не хочуть... #чому_о_чому",1
goes both ways #make #love #war #peace,працює в обидва боки #твори #любов #війна #мир,0
the biggest is that #taliban gunned down school kids in the same country that #malala received the nobel prize for #education #ouch,"найбільша іронія в тому, що #талібан розстріляв школярів у тій самій країні, де #малала отримала Нобелівську премію за #освіту #боляче",1
"my entire career has been devoted to being a boss in beating corruption, but i get beat in a corrupt election #soclosetilden #1vote","Усю кар'єру я присвятив боротьбі з корупцією, аби в результаті програти на корумпованих виборах. #такблизько #1голос",1
really loves dentist appointments.,Ну дуже я люблю візити до стоматолога.,1
just loveeee driving upstate in the snow,Просто обожнюююю їздити за місто в такий снігопад,1
the thirstiest of thirst buckets calling other people thirsty,Найбільший любитель уваги називає інших зацикленими на увазі,1
did you know ios 8 features custom keyboards?,"А ви знали, що в iOS 8 з'явилися кастомні клавіатури?",1
and then my sister should be home from college by time i get home from babysitting. and it's payday. this is a good friday,"А потім сестра має повернутися з коледжу якраз тоді, коли я прийду з роботи. І сьогодні день зарплати. Це справді гарна п'ятниця",0
looking for quality music check> @user hot record what about,шукаєте якісну музику — зацініть гарячий трек @користувача як щодо,0
incidentally the foreword for movie #bhopalaprayerforrain is by subroto roy sahara - saying - justice delayed is justice denied.,"до речі, передмова до фільму #БхопалМолитваПроДощ написана Суброто Роєм Сахарою — він каже: затягнуте правосуддя — це відмова у правосудді.",1
@user no one really says that,@користувач насправді ніхто такого не каже,0
watching creepy shit before bed when alone = bad idea. is there a spell to turn a french bulldog into a big ass bulldog? #bewareofdog,"дивитися всяку жуть перед сном, коли ти сам = погана ідея. чи є якесь закляття, щоб перетворити французького бульдога на пітбуля? #обережнозлийсобака",1
wash hands with water? moh is rubbing this on everyone's face?,Мити руки водою? МОЗ тицяє цим усім під ніс? Оце так відкриття.,1
"love how i came into work at 8 because charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed charlie.","обожнюю те, що прийшов на роботу о 8-й, бо Чарлі сказав, що у нас дуже людно.... 3 людини за 45 хвилин, ага, у нас тут повно людей, Чарлі.",1
"or a trout, or northern pike|@brownbearmike1 @user @user","або форель, або щука| @користувач",0
@user actually cropped out her daughter in this pic for a selfie #topmum,@користувач реально обрізала свою доньку на цьому фото заради селфі #мамароку,1
this team would finish fourth. #arsenal #afc,ця команда фінішує четвертою. #арсенал #афк,1
the struggle of writing this article and studying for this journalism final is killer.,Ці муки з написанням статті та підготовкою до іспиту з журналістики просто вбивають.,0
haha guess my tweet was ok then. are you back in training @user,"ха-ха, значить мій твіт був ок. ти вже повернувся до тренувань @користувач",0
@user i'm still going to exeter whether they care or not,"@користувач я все одно поїду в Ексетер, байдуже їм чи ні",0
"@user transfer fund of £250,000 is given to .... nottingham forest a team with a transfer embargo.","@користувач трансферний фонд у £250,000 виділено для .... Ноттінгем Форест, команди з трансферним ембарго.",1
merry christmas to all my friends and family... santa just finished at my house!!,Щасливого Різдва всім моїм друзям та родині... Санта щойно закінчив у мене вдома!!,0
yay for fire alarms at 3am,нема нічого кращого аніж прокидатися під пожежну тривогу о третій ночі.,1
"when you refer to yourself in the plural, you'll get that @user","Коли ви говорите про себе в множині, ви отримаєте саме це",0
at the toys for lil troops event for @user donating toys to children of deployed and low income troops.,"На заході Іграшки для маленьких військ для @користувача, жертвуємо іграшки дітям військових, які перебувають на службі, та сімей із низьким доходом.",0
wishing my relationship was that real,"хотілося б, щоб мої стосунки були такими ж справжніми",1
@user exactly and we are fighting like animals,"@користувач, саме так, і ми б’ємося як звірі",0
gareth's polar opposite is a chicken-loving vegetarian 😂🐣 #bones @user,"повна протилежність Гарета це вегетаріанець, який любить курку #кістки @користувач",1
having nothing you studied be on the test is just fckn greaaat,"коли в тесті немає нічого з того, що ти вчив, це просто заєбісь як круто",1
just paid $2.59 for gas! #thanksobama,Щойно заправився по $2.59 за галон! #дякуюобама,1
you seem super smart mt @grannymarried: @user ||#no #bleeding happening in #waterboarding = it's #torture,ти здаєшся дуже розумним #відсутність кровотечі під час #водяного тортур = це #тортури,1
"season 6 episode 3 carries outfit, simple & chic","Сезон 6, епізод 3, одяг, простий і шикарний",0
tomorrow three test signature.|thank you. |#school,завтра підпис трьох тестів.|дякую. |#школа,0
"@user to be fair, you didn't use the mandatory hashtag","@користувач якщо чесно, ви не використали обов'язковий хештег :p",0
", on the same day, the 50th anniversary of the #freespeechmovement, a brave critic, was abandoned by our conformist #press.",", того ж самого дня, у 50-ту річницю #рухузасвободуслова, наша конформістська #преса покинула відважного критика.",1
@user that's totally obscure...,@користувач це зовсім незрозуміло...,1
"@user oh, come on. give her a chance with her trust worthy sns warriors and her followers in that ""uber-right wing"" portal.","@користувач та ну вже. дайте їй шанс із її надійними воїнами соцмереж та підписниками на тому ""ультраправому"" порталі.",1
"today stats: one follower, no unfollowers and followed 2 people via","сьогоднішня статистика: один новий підписник, ніхто не відписався і підписався на 2 людей через",0
@user thanks for the spoiler!!!!,@користувач дякую за спойлер!!!!,1
americans love guns more than ever! #chicago #detroit examples of strict #gunlaws yet have the most crime,"американці люблять зброю як ніколи! #чикаго #детройт це приклади суворих #законівпрозброю, але там найбільше злочинів",1
"@user congrats , so cute","@користувач вітаю, так мило",0
@user oh wow your talking skype! cool!,"@користувач о вау, ви говорите по скайпу! круто!",1
you could say after today i'm officially necrophelic #latinfinal #justajoke intodeadthings,"можна сказати, що після сьогоднішнього я офіційно некрофіл #іспит_з_латини #простожарт #люблюмертве",1
final labs coursework submitted!! now to treat myself by catching up with the whole semester's lectures #winning,"Остання лабораторна здана!! Тепер порадую себе переглядом лекцій за весь семестр, які я пропустив. #перемога",1
taking a hour to shit is always a good thing.,Сидіти годину в туалеті — це завжди дуже хороша ідея.,1
@user yet no dog in the manger that actually makes it a dog in a manger story,"@користувач і при цьому жодної ""собаки на сіні"", що реально робить це історією про собаку на сіні. Н",1
yeah. tones are the most obvious things in tweets.,ага. інтонації — найочевидніші речі в твітах.,1
"get on the work bus, driver turns his music on and the first song on is 'another day in paradise'","Сідаю в робочий автобус, водій вмикає музику, і перша пісня — ""Ще один день у раю"".",1
@user because it's much more important to unilaterally remove restrictions on oil and gas sector.,@користувач бо набагато важливіше в односторонньому порядку зняти обмеження на нафтогазовий сектор.,1
soooo deep #narrowminds #stopwatchingthenews #andstoppreachingoffyoutube,тааак глибоко #вузьколобі #припинітьдивитисяновини #іприпинітьпроповідуватизютуба,1
@user please make me smile this x-mas.. first xmas without my mum here. your my fav everrr. pleaseeee,"@користувач, будь ласка, змусь мене усміхнутися цього Різдва.. це перше Різдво без мами. ти мій кумир. ну будь ласкааа",0
@user ooooh only the 'economic' destruction of the country. now that makes a world of a difference.,"@користувач, ооооо, всього лише ""економічне"" знищення країни. Це ж така велика різниця.",1
@user r effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods,@користувач зображення Ісуса чи Аллаха... коли вона сама не шанувала жодного з індуїстських богів.,1
someone tell me where tf to find a fried chicken ornament bc this shit is necessary,"нехай хтось скаже мені, де в біса знайти ялинкову іграшку у вигляді смаженої курки, бо ця херня мені життєво необхідна",0
we may be some time. #hibernot,це може зайняти час. #незимуй,0
