text_en,text_uk,label
and as much as i want to connect .. i like only the people who dont want to .. #why oh why?,"І як би я не хотів зблизитися... мені подобаються тільки ті люди, які цього не хочуть... #чому_о_чому",1
@user i saw a leaf blowing in the breeze. you could yell at that if you wanted to?,"@користувач я бачив, як вітер гонить листок. Можеш покричати на нього, якщо хочеш?",0
@user hold on a minute. are you saying all blonde white women look the same??,"@користувач чекай, ти хочеш сказати, що всі білі блондинки виглядають однаково??",1
@user gotta love those racially based awards!,"@користувач, точно сподоюбаються ці нагороди за расовими ознаками!",1
"the best love is the kind that awakens the soul, and makes us reach for more..","найкраща любов — це та, що пробуджує душу і змушує нас прагнути більшого..",0
i have officially surrounded myself with the most amazing people,я офіційно оточив себе найчудовішими людьми,0
@user republicans suck more at identifying than alanis morissette.,"@користувач республіканці розбираються в ідентифікації ще гірше, ніж Аланіс Моріссетт в іронії.",0
that's always the solution..... . doesn't fix anything!,Це ж завжди допомагає... Тільки нічого не вирішує!,1
name an #excuse that people use to #workout ...,"назвіть #виправдання, які люди використовують, щоб #тренуватися...",0
@user left regressives is that not a label,"@користувач ліві регресивні — це що, зовсім не ярлик, по-твоєму?",1
@user but you can't expect us to hire one in only 3 weeks. who moves that quickly on a coaching search?,"@користувач але не можна очікувати, що ми наймемо когось лише за 3 тижні. Хто так швидко шукає тренерів?",0
a #celebrity is a person who is known for his well-knownness. #fact #teamfollowback,"#Знаменитість це людина, відома своєю відомістю. #факт",1
is there a basketball game on today? i'm not really sure. #espn seems to not be promoting anything about it.,"Сьогодні що, баскетбольний матч? #espn ж взагалі це не рекламує",1
"if you've got the world on a string, you should give me some of that string, think of all the cool applications. #whatamidoing","якщо весь світ у тебе на мотузці, поділися зі мною шматочком, уяви, скільки всього крутого можна з нею зробити. #щояроблю",0
christmas this christmas that foh its just a day people !! get a grip and sit down nd chow some mopani worms,"Різдво те, Різдво се, та йдіть ви! Люди, це просто звичайний день!! Отямтеся, сядьте і пожуйте хробаків",0
#warn them that your degree of depends on them in this #funny tank top! order now at,"#попередь їх, що твій рівень залежить від них у цій #смішній майці! замовляй зараз на",0
i am so glad that i woke up early for this office visit to have to the mother not show up!,"Я просто еймовірно щасливий, що встав так рано на цей візит, тільки для того, щоб матір не з'явилася!",1
#science of the #gardenofeden - #eden #kenthovind #christian #jesus #christ #c...,#наука #едемськогосаду - #едем #кентховінд #християнство #ісус #христос,0
sickens me that killing innocent black men & children has become such a lucrative career in america. #mikebrown #trayvonmartin #ericgarner,"мене нудить від того, що вбивство невинних чорношкірих чоловіків і дітей стало такою прибутковою кар'єрою в Америці. #майкбраун #трейвонмартін #ерікгарнер",0
50km into the #rapha #festive500 and we stop off for a coffee#1... toes are coming back to life @user,"50 км у рамках #rapha #святкові500, і ми заїхали на першу каву... пальці ніг нарешті оживають, @користувач",0
@user u do really need to get a wee bit more lol,"@користувач тобі реально треба трохи більше розслабитися, лол",0
"@user so if they undo the affordable care act, and i should expect my insurance to decline 33%? #gonna #happen","@користувач тобто якщо вони скасують закон про доступне медобслуговування, мені варто чекати, що моя страховка впаде на 33%? #так#ібуде",0
@user sure who will take it home?,"@користувач звісно, а хто забере це додому?",0
"i actually just started crying while brushing my teeth due to lack of sleep, stress and test anxiety. today's gonna be a good one...","я реально тупо розплакалася під час чищення зубів через недосип, стрес і тривогу перед тестами. Сьогоднішній день обіцяє бути прекрасним...",1
don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers?,"Хто ж не любить людей які не закривають рота на уроці, а потім затримують усіх, просячи вчителя повторити відповіді?",1
the #congressional #report on #torture #confirms that #alqaeda was #involved in the #attacks of #september 11|http://t.co/gnbabcxr25,"#конгресовий #звіт про #тортури #підтверджує, що #алькаїда була #причетна до #терактів 11 вересня",0
makes you mentally stronger. which is very effective when dealing with emotional #stress and #fustration.|#funfact #whatifisay,це робить тебе ментально сильнішим. що дуже ефективно при роботі з емоційним #стресом та #розчаруванням. | #цікавийфакт,0
also it is funny how things at work get done when i'm on my off week,"Та це просто дивовижно, як справи на роботі вирішуються саме тоді, коли у мене вихідний тиждень",1
@user is this a new/recent release?,"@користувач, це новий/нещодавній реліз?",0
when i'm lacking inspiration i resort to scribbling angry/pretty things. great start to the week!,"Коли бракує натхнення, я просто малюю всяку злу або гарну мазанину. Чудовий початок тижня, нічого не скажеш!",1
also it's amazing how a shower and taco bell can make you feel like a new person. @user,"Це просто дивовижно, як душ і Taco Bell можуть змусити тебе почуватися новою людиною",0
visit #tripplebeam #music #promotions @ #michigan,відвідайте #tripplebeam #музичні #промоакції у #мічигані,0
happy birthday becca. i just looked through all of my pictures which you know is a ton and found my...,"з днем народження, Бекко. я щойно переглянув усі свої фото, а ти знаєш, що їх купа, і знайшов...",0
have you lost your zing? working too hard? check out my latest quickie: #habitually #internetmarketnewbie,Втратили запал? Працюєте занадто багато? Зацініть мою нову статтю: #зазвичай #новачок_інтернет_маркетингу,0
i guess waking up every couple hours is cool |,виходить прокидатися кожні дві години це класно,1
#is #there #too #much to #do or #are #you #delegating #enough ?,#справ #занадто #багато чи #ви #недостатньо #делегуєте ?,0
i need to get out of this car before i kill my dad.,"мені треба вийти з цієї машини, поки я не прибив батька.",0
everytime i try to like chris brown he does something to royally eff that up. dude is a chronic loose cannon #chrisbrown #karrueche,"щоразу, коли я намагаюся почати симпатизувати Крісу Брауну, він робить щось, щоб усе капітально зіпсувати. цей чувак хронічна порохова бочка #крісбраун",0
#bedroom #decoration done lol #upstairs just needs a hoover... #christmas #decorations #downstairs #now xxx,"#декор #спальні готовий, лол #нагорі залишилося тільки пропилососити... #різдво #прикраси #внизу #зараз",0
look good feel good! #teamnosleep #cantopeneyes,"Виглядаю чудово, почуваюся ще краще! #команда_без_сну #не_можу_розплющити_очі",1
how much did it cost to build #mygov #medicare? i see this way too often...,скільки коштувало побудувати #mygov #medicare? бачу це занадто часто...,0
that sad moment you realize you're past the point of having all those presents under the tree. i wanna move back in.,"той сумний момент, коли розумієш, що ти вже переріс ті часи, коли під ялинкою була гора подарунків. хочу знову жити з батьками.",0
so i may have had a few empties to recycle... ♻♻ |i ❤ #craftbeer,"здається, у мене назбиралося трішки порожніх пляшок на переробку... ♻♻ | я ❤ #крафтовепиво",0
"@user yet in ferguson, mo the mayor and gov are dems.","@користувач, і при цьому у Фергюсоні, Міссурі, мер і губернатор демократи.",1
abnormal professor walks in with the finals in a zoloft bag #psychhumor,Викладач з патопсихології заходить на іспит із роботами в пакеті від золофту) #психологічнийгумор,1
@user in hereford but can't leave bambino alone!,"я в Герефорді, але не можу залишити малюка самого!",0
rejoice in knowing he is now in his new place... easy,"радій знанню, що він тепер у своєму новому місці... спокійно",0
when make dua for me bro turns into an hour long conversation,"коли фраза брате, помолися за мене перетворюється на годинну розмову",0
sub is making class go by so slow that i feel like i am losing brain cells. #substitute #moveitalong,"З цією заміною урок тягнеться так повільно, що я відчуваю, як у мене деградує мозок. #заміна #рухайтесяшвидше",1
@user yeah someone with hayek and hockey in their name calling someone racist @user,"@користувач, ага, людина з Хаєком і хокеєм у нікнеймі називає когось расистом...",1
@user @user but of course it was. cops could shoot a black man in front of a hospital & i bet you he'd still get no aid.,"@користувач звісно, так і було. Копи могли б застрелити чорношкірого прямо перед лікарнею, і я б’юся об заклад, він би все одно не отримав допомоги.",0
i love it when people ignore me.,Обожнюю коли люди мене ігнорують.,1
"every you're a fucking cunt, lying cunt did i say cunt song is about you now. how cute is that #defo #pissed #off #nope",Тепер кожна пісня про кончену тварюку чи брехливу суку це про тебе. #точно #бісить #ні,0
"@user not you, you're on pain medications","@користувач не ти, ти ж на знеболювальних",0
"Прокинувся, прийняв душ, зібрав обід і підготувався до роботи тільки для того, щоб усвідомити, що у мене вихідні.",Яке чудове Різдво.,1
i hate waking up in the mornings #basicbrianna #an #early #bird,Ненавиджу прокидатися вранці #типовабріанна #рання #пташка,0
"@user yeah amazing night, i think he out till the death! i'll let u know xx","@користувач ага, неймовірна ніч, думаю, він там до останнього! дам знати хх",0
i wish i did better in high school,"Шкода, що я не вчився краще в школі.",0
at the toys for lil troops event for @user donating toys to children of deployed and low income troops.,"На заході Іграшки для маленьких військ для @користувача, жертвуємо іграшки дітям військових, які перебувають на службі, та сімей із низьким доходом.",0
i liked a @user video the ubisoft graduate program - gameplay programming,Мені сподобалося відео @користувача про програму для випускників Ubisoft — геймплей-програмування.,0
i wonder how many people who visit food banks have huge tvs or are drunks? #freedomofspeech #foodbanks,"Цікаво, скільки людей, які ходять у благодійні їдальні, мають величезні телевізори або є п’яницями? #свободаслово #продовольчібанки",0
"#alien dit : what is #religion, it is a culture that has been invented by a #fool who wanted to do everything that is legal #legally..","#інопланетянин каже: що таке #релігія — це культура, винайдена #дурнем, який хотів робити все законне #законно..",0
lazying about in a hoody #wintertimes,Ледарюю в худі #зимовічаси,0
forgot to enter,Забув увійти.,0
"#a #tax #per mile? #americans #should #allow #gps #tracking #of #cars, #trucks: watch out – as the new year...","#податок #за милю? #американці #мають #дозволити #gps #відстеження #авто, #вантажівок: бережіться — з Новим роком...",0
long distance relationships are serious sh*t ayoba...,"Стосунки на відстані це серйозна штука, айоба...",0
happy birthday to me! #imgettinold #ionlygetbetter roll tide!,З днем народження мене! #старію #стаю_тільки_кращим ну звісно.,1
we are mad gamers: | follow @user #wellington #newzealand,Ми шалені геймери: | підписуйтесь на @користувача #веллінгтон #новазеландія,0
so not okay with db's racist jokes.,Зовсім не підтримую расистські жарти.,0
"cies #eu european council: press conference by donald tusk, jean-claude juncker,, and matteo renzi,","cies #eu Європейська рада: прес-конференція Дональда Туска, Жана-Клода Юнкера та Маттео Ренці",0
@user u bragged all yr about having peyton in 2 leagues only to get beat in the 1st round in both,"@користувач, вихвалявся цілий рік, що в тебе Пейтон у двох лігах, щоб у результаті вилетіти в першому ж раунді в обох .",1
"the feeling you get, when you just wanna flip the table and screw the finals.","Те відчуття, коли хочеться просто перекинути стіл і забити на іспити.",0
they working me so hard tonite,Мене сьогодні так ганяють на роботі.,0
@user this vine won't come up,@користувач це відео у vine не відкривається,0
#lance #stephenson #traveling #with #team #on two-game #road #trip: stephenson is still unable to run fully...,#ленс #стівенсон #їде #з #командою у #виїздне #турне з двох ігор: Стівенсон досі не може повноцінно бігати...,0
jeez i wish the government paid for my food. #ebtbitches,"Боже, як би я хотів, щоб уряд платив за мою їжу. #сукипільговики.",1
"hey @user some of your geeky/nerdy followers need marker on posts like that. otherwise, they'll start doing exactly the same :)","гей @користувач, деяким твоїм задротам-підписникам потрібні позначки на таких постах. інакше вони почнуть робити те саме :)",0
pretty shitty day i'm gonna be soaked and full of mud and clay #iliketogetdirty really,"Досить паскудний день, я буду весь мокрий, у багнюці та глині. #ялюблюбруднитись.",1
"when you refer to yourself in the plural, you'll get that @user","Коли ви говорите про себе в множині, ви отримаєте саме це",0
that moment when the ad plays flawlessly but the video keeps buffering #youtube @user,"Той момент, коли реклама йде бездоганно, а відео постійно підвисає. #youtube",1
gotta love a romanian playing an improvised version of jingle bells in a minor key. really sets the festive mood.,обожнюю коли румун грає імпровізацію Jingle Bells у мінорі. Реально створює святковий настрій.,1
perfect time to get sick,"Ідеальний час, щоб захворіти",1
i'm giving up a lot of stuff to make sure others are happy . i wonder if anyone ever look past my appearance and see what i'm feeling 😩,"Я відмовляюся від багатьох речей, щоб інші були щасливі. Цікаво, чи хтось колись подивиться далі моєї зовнішності та побачить, що я відчуваю 😩",0
merry christmas to all my friends and family... santa just finished at my house!!,Щасливого Різдва всім моїм друзям та родині... Санта щойно закінчив у мене вдома!!,0
<-video $ #smartphone can pay you to post!||#iphone #samsung #s4 #s3 #ipad #tablet #mlm|start@,<-відео $ #смартфон може платити вам за пости!||#iphone #samsung #ipad #tablet #mlm,0
i see the of my last 3 tweets combined was lost entirely on a certain someone... faith in humanity: -3% :(,"Бачу, що сенс моїх останніх трьох твітів разом взятих повністю дійшов не до всіх... Віра в людство: -3% :(",0
lol hilarious pic rt @user what a game! @user win!,"лол, весела картинка @користувач яка гра! @користувач перемога!",0
you've set yourself some target to achieve there like love #hot or,"ти поставив собі там якусь мету, як-от любов #гаряче або",0
"change is a process, || an event dafuq you thinking","зміни — це процес, || а не подія, якого біса ти собі думаєш",0
my son gave me a cold......again!!! yay! excitedaboutthisshitatall,Син заразив мене застудою... знову!!! Ура! #япростовзахватівідцієїфігні,1
"a #sale is #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your...","#продаж — це #щось, за чим ти #гонишся, це те, #що #відбувається з тобою, #поки ти #занурений у #службу своїм...",0
@user malala is fake and planted by the us coz pakistan is perfectly safe for kids going to school #peshawarattack,"@користувач Малала — це фейк, підкинутий США, тому що Пакистан абсолютно безпечний для дітей, які ходять до школи #атакапешавар.",1
#funny #18+ turn on aquabreeze:||disgustinghotels:|| all men,#смішно #18+ увімкни аквабриз:||паскудніготелі:|| усі чоловіки,0
yay jury duty,ура суд присяжних,1
"i may have played a part, but i wont take sole credit @user","можливо, я і зіграв свою роль, але не забиратиму всю славу собі @користувач",0
"@user i thought it was, what i call, the wet look lol","@користувач я думав, це те, що я називаю ефект мокрого волосся, лол",0
a burned tongue is a lovely way to start the day #ouch,Обпечений язик це чудовий спосіб почати день. #ай,1
literally functioning on 4 hours of sleep and i feel great 😄 !! #collegeiskillingme #onemoreweek,Тримаюся буквально на 4 годинах сну і почуваюся просто супер !! #коледжменедоканає #щеодинтиждень,1
when ya mates dad starts poking you on facebook #cringe,коли батько твого друга починає тебе тикати у facebook #крінж,0
the is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,"антидержавники заявлятимуть, що перемогла маленька людина (хакер), хоча насправді перемогла держава. #sony",1
#howtogetunfollowed post pictures or videos of you smoking. especially blowing smoke at the camera. #socool #gtfo,"#якщохочешщобвідтебевідписалися пости фото чи відео, де ти куриш. особливо випускаючи дим у камеру. #таккруто #забирайся",1
these refs are pissing me off. they seriously have no idea of what's going on.,"ці судді мене бісять. вони реально поняття не мають, що відбувається.",0
has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.,хтось візуалізував різні кольори та смаки потоків у twitter? свого роду лакмусовий папірець.,0
psychic advice weekdays at 9am (pdt) on psychic view radio..call in 347-850-1494 to ask your question #blogtalkradio,"поради екстрасенса по буднях о 9 ранку на радіо Psychic View.. телефонуйте 347-850-1494, щоб поставити питання",0
so ill. it actually hurts to breathe. still that nice long walk to the station did me the world of good,"Так хворію, що аж дихати боляче. Але та чудова довга прогулянка до вокзалу пішла мені тільки на користь, ага.",1
@user then later he snuggles up to the royals with giddy glee,@користувач а потім він підлизується до королівської родини з шаленою радістю,0
"blue skies, warm air, and the royal accommodation! #whatmoredoesoneneed #education? ...","Блакитне небо, тепле повітря і королівські апартаменти! #щощелюдинітреба? #освіта? ...",1
it's international human rights day,сьогодні Міжнародний день прав людини,0
so jeremy irons and alan rickman are both in marrakech just one week before i'm going there #everythingisfine #sonot,"Джеремі Айронс та Алан Рікман обоє в Марракеші якраз за тиждень до того, як туди їду я. #всенормально #зовсімні",1
@user i take it you're not in england then,"@користувач я так розумію, ти тоді не в Англії",0
#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends,#усміхнись для #фото #окей сказали вони #хлопці #халепа #смішно #футбол #діти #милі #друзі,0
when hailey i play trivia crack she wants the sports & entertainment while i aim for the science and history hahahah,"коли ми з Настею граємо в вікторину, вона хоче спорт і розваги, а я цілюся в науку та історію хахаха",0
@user thanks for pirating my music!,"@користувач дякую, що піратиш мою музику!",1
welcome to the surrealist estate agency!!,ласкаво просимо до сюрреалістичного агентства нерухомості!!,0
#average #ball #party #ping #pong #homedecor please rt:,#середній #м'яч #вечірка #пінг #понг #декорування будь ласка,0
the fucking car just gave up..! #car #died -happy,ця кончена машина просто здохла..! #авто #померло -щасливий,0
i like the feeling when people thinks they're 2 steps ahead of me... but the truth is they're miles and miles behind me ahahahaha |,"Обожнюю це відчуття, коли люди думають, що вони на два кроки попереду мене... хоча насправді вони на милі й милі позаду ахахахаха",1
"bm gives me from 3 pm to 8 pm with my son today, that's fair huh? !","колишня дає мені побути з сином сьогодні з 15:00 до 20:00, це ж справедливо, га?!",0
lesson learnt? herd of sheep who fought over tvs on #blackfriday struggling to sell them #capitalism,"Урок засвоєно? Отара овець, яка билася за телевізори на #чорнуп’ятницю, тепер не може їх продати. #капіталізм в\\",1
tomorrow three test signature.|thank you. |#school,завтра підпис трьох тестів.|дякую. |#школа,0
"so #guardiansofpeace win by threatening to destroy the #peace!!!, what a","тож #охоронцімиру перемагають, погрожуючи знищити #мир!!!",1
my babygirl has an imaginary friend it's so cute to watch her talk to it.,"у моєї донечки є уявний друг, так мило спостерігати, як вона з ним розмовляє.",0
@user they say #responsible and your worthit to offer even $10 #discounts for the worst #customerservice i have ever had!,"@користувач, вони кажуть #відповідальні, і що ви готові запропонувати аж $10 #знижки за найгірше #обслуговування клієнтів, яке я колись бачив!",0
thanks gori-san|#djgori for sale,дякую Горі-сан|#djgori на продаж,0
we may be some time. #hibernot,це може зайняти час. #незимуй,0
@user i'm still going to exeter whether they care or not,"@користувач я все одно поїду в Ексетер, байдуже їм чи ні",0
oregon marching band playing @user music. #awesome #oregonducks #oregonvsfloridastate #rosebowl2015,маршовий оркестр Орегону грає музику @користувача. #круто #орегонськікачки #rosebowl2015,0
@user we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,"@користувач, у нас зараз немає достатньої глибини в одиночках, щоб навіть думати про парні ігри, проблема ніколи не була в парах, завжди в одиночках",0
yay yet another week with a child home from school ill!,клас ще один тиждень з дитиною вдома через хворобу!,1
#smiles when there is #money|#scowls when there is |#recognition when there is #money|#ignorance when there is |'💔#god$💔,"#усмішки, коли є #гроші|#гнів, коли їх нема|#визнання, коли є #гроші|#ігнор, коли їх нема|'💔#бог$💔",0
@user hey i seen u have followed me and i was going to ask to check out my channel and help me with a shoutout for subscribers ??,"@користувач привіт, бачу ти підписався на мене, хотів попросити зацінити мій канал і допомогти з піаром для підписників ??",0
urban glam high heel earrings $7|leave email for invoice,сережки на високих підборах urban glam $7|пишіть пошту для рахунку,0
gotta love being lied to....,"Ну просто обожнюю, коли мені брешуть в очі...",1
@user ladies wouldn't use that language.but i guess you are not one.,"@користувач леді не вживали б таких слів. але, гадаю, ви не з них.",0
@user i hate you lol,"@користувач я тебе ненавиджу, лол",0
i didn't know it's your territory i really. .. what are you doin- no. . please don't shoot at me i. .,"я справді не знав, що це ваша територія... що ви робите — ні.. будь ласка, не стріляйте в мене я..",0
"shopping day with ms 15 today. her haul included new docs, eyeliner, bras, new issue frankie mag, and half of kikki k. tired and broke now.","День шопінгу з 15-річною пані. Її улов: нові „мартінси“, підводка, ліфчики, свіжий випуск журналу Frankie та половина магазину Kikki K. Тепер я втомлений і без грошей.",0
hyper at 1am when i really should be getting rest #ohwhale,"перезбуджений о першій годині ночі, хоча мав би вже відпочивати #нуйдобре",0
"we were miles apart,but you found me, now we are close enough, still apart","Ми були за тисячі миль одне від одного, але ти мене знайшов. Тепер ми досить близько, але все одно нарізно.",1
drinking a southern triangle ipa by @user at @user --,п'ю Southern Triangle IPA від @користувача у @користувача —,0
american red cross van together we can save lives... and the driver is smoking.,"Фургон американського Червоного Хреста з написом „разом ми рятуємо життя...“, а водій сидить і курить.",1
@user it also makes me want to post this...,@користувач це також змушує мене хотіти запостити ось це...,0
#birthcontrol #lol #wtf #whatisbirthcontrol @user great commercial,#контрацепція #лол #щоце за фігня @користувач чудова реклама,1
oh how i love working in baltimore,"Ой, як же я люблю працювати в Балтіморі.",1
so i'm the school nurse today. and i have a fever.,Сьогодні я працюю шкільною медсестрою. І в мене лихоманка.,1
"thanks for the dick pic, really, thanks.","Дякую за дикпік, справді, дуже вдячна",1
@user spawn of larry ellison aka world's worst human,"@користувачнащадок Ларрі Еллісона, він же найгірша людина у світі.",0
really loves dentist appointments.,Ну дуже я люблю візити до стоматолога.,1
now to write a javascript regexp that allows . and ' in e-mail addresses...,"тепер треба написати регулярний вираз на javascript, який дозволяє крапку та апостроф в email-адресах...",0
@user 3 more nights 3 more nights #londoncalling,"@користувач ще 3 ночі, ще 3 ночі #лондонкличе",0
"@user a lot of factors at play but i think you do retain him at max. hopefully the ft's hurt his market a bit, selfishly speaking.","@користувач багато факторів, але я думаю, ви його втримаєте на максимумі. сподіваюся, штрафні трохи зб’ють його ціну, якщо говорити егоїстично.",0
@user you're a tough bugger ;p,@користувач ти міцний горішок ;p,0
"google scholarship application kept crashing in chrome. opened it in ie, finished application without incident.","Заявка на стипендію Google постійно вилітала в Chrome. Відкрив у Internet Explorer, і все пройшло без проблем...",1
set my alarm for pm not am...guess you could say i've got my life together sorry @user #pearlburg mom and jesus,"Поставила будильник на вечір замість ранку... можна сказати, що моє життя повністю під контролем. Вибачте, @користувач, мама та Ісус.",1
just entered the @user competition for tickets to the final! fingers crossed @user,щойно взяв участь у конкурсі від @користувача на квитки на фінал! тримаю кулаки @користувач,0
"gun nut yells at cops conducting dui checkpoint, later hit by drunk driver on way home #karma","Фанат зброї кричить на копів на блокпосту перевірки на тверезість, а по дорозі додому його збиває п'яний водій. #карма в усій красі.",1
08:01am on the dot and the buzzer rings #helloworld #sleepy #tired hanks,"Рівно 8:01, і дзвенить цей довбаний гудок. #привітсвіт #сонний #втомлений",1
"@user now i have a game monday, tuesday, friday and saturday","@користувач, тепер у мене гра в понеділок, вівторок, п'ятницю та суботу",0
"@user go you! home until the 1st jan. so excited!,0","@користувач, так тримати! вдома до 1 січня. так чекаю!",0
photo: tuxedo jumpsuit sizes:small-large color:black price:$65.00 leave email and size for invoice,фото: комбінезон-смокінг розміри: small-large колір: чорний ціна: $65.00 пишіть пошту та розмір для рахунку,0
#analysis -- #economic #issues #whip #up #israelis #in #chocolate #pudding #election. via @user,#аналіз — #економічні #питання #розбурхують #ізраїльтян на #виборах шоколадного пудингу. через @користувача,0
@user three minutes is better than no minutes,"@користувач три хвилини краще, ніж нічого",0
"found my motivation... aka the back of my eye lids, by accident. boy, me and @user are some winners. #senioritisisreal #losers",Випадково знайшов свою мотивацію... у вигляді зворотної сторони моїх повік. Оце ми з @користувачем справжні переможці. #синдром_випускника_реальний #лузери,1
the ones that caught me by surprise were the ones i didn't expect #duh #redundantredundant,"мене здивували саме ті речі, яких я не очікував #ну_звісно #масло_масляне",0
this time last year...shiid was hella funny...unforgettable #khwaaaa,у цей час минулого року... було капець як смішно... незабутньо #хахаха,0
hoar frost is challenging for some to spell.,декому важко правильно написати слово іній.,0
@user your views are not right wing or left wing...just vile.,@користувач ваші погляди не праві й не ліві... вони просто мерзенні.,0
@user ah the 2014 #gamergate ebola campaign. how many people did we kill?,"@користувач о, та сама кампанія #геймергейт з Еболою 2014 року. І скільки ж людей ми вбили?",1
"where is the promise of peace on earth in this? lord, thy kingdom come, thy will be done. #advent #terror","І де тут обіцяний „мир на землі“? „Господи, нехай прийде Царство Твоє, нехай буде воля Твоя“. #адвент #терор.",1
"you are violent, it shows in your tweets @user","ви жорстокі, це видно з ваших твітів @користувач",0
nothing says nature like the relentless sound of am commuter traffic #fthunter #amdogfun @allpeaceful,"Ніщо так не наближає до природи, як невпинний гул ранкового затору #ранкові_розваги",1
cies #eu cleaner air would offer major health benefits in the balkans,cies #eu чистіше повітря принесло б величезну користь здоров'ю на Балканах,0
best christmas eve news: i have a half sister. #thanksdad,Найкраща новина на Святвечір: у мене є зведена сестра. #дякуютату,1
brother we don't look alike #frère #family #lovehim,брат ми зовсім не схожі #брат #сім'я #люблюйого,0
looking at the stairs & imaging that scary dark creature coming up freaks me out,"дивлюся на сходи і уявляю, як звідти піднімається те страшне темне створіння аж мороз по шкірі",0
@user at least there's a good football game on with zero chance of either of our teams losing lol,"@користувач принаймні зараз іде хороший футбол, де немає жодного шансу, що будь-яка з наших команд програє, лол",0
"we are all the same race, human the only race supported by the human genome project @user","ми всі однієї раси — людської, єдиної раси, підтвердженої проектом геному людини @користувач",0
throwing up is exactly what i want to be doing at 7:30am...,Блювати о 7:30 ранку — це саме те чим я мріяв займатися...,1
well this is great.. |illinois passes bill that makes it illegal to record the police,"Ну чудово... | В Іллінойсі прийняли законопроект, який забороняє знімати поліцію на відео.",1
"@user now, to remember which book... #goodluck","@користувач, тепер би згадати, яка саме книга... #удачі",0
@user ahem... yeah.. something like that is one of the few things keeping sanity when facing ru propaganda. #crazyivan,"@користувач кхм... ну так.. щось на кшталт того це одна з небагатьох речей, що рятують мозок, коли стикаєшся з руснявою пропагандою. #крейзі_іван",0
so glad i came to work at 7:30am for all the customers that are here!!!!!! #itsdead,"Я такий щасливий, що приперся на роботу о 7:30 заради всіх цих покупців, яких тут аж нуль!!!!!! #пусто_як_у_могилі",1
still time to enter our @user planner giveaway courtesy of @user & @user #bbloggers #lbloggers,ще є час взяти участь у нашому розіграші планерів від @користувача за підтримки @користувача #б'ютіблогери,0
check out the new novel black beauties by eureka johnson on or,зацініть новий роман Чорні красуні Юріки Джонсон на або,0
@user definitely not...racism is systematic and entrenched in every american institution..also in black/white binary construction,"@користувач, точно ні... расизм є системним і вкоріненим у кожну американську інституцію.. також у бінарну конструкцію чорне/біле",0
full on man flu just in time for a weekend of work!! #awesome #coldandflu,Справжній гри якраз до робочих вихідних!! #застуда #грип,1
"@user the cop also had prior misconduct charges. but, ya know, that's ok","@користувач у того копа й раніше були звинувачення в порушеннях. Але, ну ви ж знаєте, це ж окей",1
"zuma reads the quote people are not fighting for ideas, they fight for material benefits. to live in peace. #yclnationalcongress","Зума зачитує цитату: „люди б'ються не за ідеї, вони б'ються за матеріальні блага. щоб жити в мирі“.#нацконгресс",1
because a field trip two days before finals is exactly what i need,"Тому що екскурсія за два дні до іспитів це саме те, чого мені бракувало",1
"sony emails tells me a few things. wealthy, high powered business(wo)men are ugly people, stupid & need to learn how to spell. #sonyhack","імейли Sony говорять мені про кілька речей. багаті, впливові бізнесмени та бізнесвумен — це огидні, тупі люди, яким треба навчитися грамотно писати. #зламsony",0
i wonder what triggered the anxiety?,"Цікаво, і що ж це раптом спровокувало тривожність?",1
love waking up to no heat in my apartment #socold,Обожнюю прокидатися в квартирі без опалення. #такийхолод,1
nice weather for today..,Чудова погода сьогодні...,1
decided i'd go to bed early for once. i've been laying here since 2 am. yet the total amount of sleep i've had all week is 10 hrs.,"Вирішив нарешті лягти спати „раніше“. Лежу тут з другої ночі. При тому, що за весь тиждень я спав аж 10 годин.",1
check out> @user that makes you feel something. #london #uk,"зацініть @користувача, воно змушує щось відчути. #лондон #великабританія",0
@user i don't think the hereditary baronet wants to encourage a something-for-nothing culture :-$,"@користувач не думаю, що спадковий баронет хоче заохочувати культуру халяви :-$",1
@user for the brothers ah-ite.,@користувач для братів — те що треба.,0
"@user i mean zach is a teacher, amirite?","@користувач я маю на увазі, Зак — вчитель, я ж прав?",0
wash hands with water? moh is rubbing this on everyone's face?,Мити руки водою? МОЗ тицяє цим усім під ніс? Оце так відкриття.,1
