text_en,text_uk,label
one of my favourite things about going to fanshawe is walking to the z building,одна з моїх улюблених речей у відвідуванні Fanshawe — це прогулянка до будівлі z,1
i give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. did nobody get #extras,"Я даю людям перерву 2 кажу, що без мого акторського складу жодна з моїх робіт не вийшла б, це дурниця. ніхто не отримав #екстра",1
i was being considerate about this issue n didn't care what i did. but now i'm taking my position back and i don't give a damn wht u think.,"я уважно ставився до цього питання і мені було байдуже, що я роблю. але тепер я повертаю свою позицію і мені наплювати, що ти думаєш.",0
@user @user i can sign you in as my guest....,@user @user я можу увійти як мій гість....,0
it's a comforting thought:every tax payer will b reminded of #ocare being rammed in2 law when answering questions on 2014 tax forms,"це втішна думка: кожен платник податків нагадає про те, що #ocare втрачається в2 законі, відповідаючи на запитання в податкових формах за 2014 рік",1
it's currently fair and 4℃ outside.,"наразі добре, а на вулиці 4 ℃.",0
@user did your python tweeter send that?,@user це надіслав ваш твіттер Python?,1
"spiky popularity of the name ""spike"" in the u.s. rt @user baby name . #dataviz source:","різка популярність назви ""шип"" у США. rt @user baby name . Джерело #dataviz:",1
@user |do 4 fans!|http://t.co/tvgjxjy9dh|smartphone app pays you & your fans!!|see-http://t.co/alppo5hie5 |go 2:,@user |до 4 шанувальників!|http://t.co/tvgjxjy9dh|додаток для смартфона платить вам і вашим шанувальникам!!|див.-http://t.co/alppo5hie5 |перейдіть 2:,0
"off in to town to get a bday prezzy, how rude to have a birthday in xmas week #busybee","поїхати в місто, щоб отримати подарунок на день народження, як нечемно святкувати день народження на різдвяному тижні #busybee",0
now in the malls! take years off your skin! seacret minerals from the dead sea!!!,тепер у торгових центрах! зніміть роки з вашої шкіри! секретні мінерали мертвого моря!!!,0
@user even you have to think the religious freedom restoration act in michigan is ridiculous.,"@user, навіть ви повинні подумати, що закон про відновлення свободи віросповідання в Мічигані смішний.",0
celebs takes drastic measures to look good... #whoops #celebrityleakedphotos,"знаменитості вживають рішучих заходів, щоб добре виглядати...",1
there's always that one friend to motivate and make you feel better. el7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @user,"завжди є один друг, який мотивує вас і змушує вас почуватися краще. el7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @user",0
"@user aww bless ya. enjoy your break babe, yeah it was great thanks.. finally recovering from it. how's ya tash going? 😘","@user ой, благослови тебе. насолоджуйся перервою, крихітко, так, це було чудово, дякую.. нарешті оговтався. як справи? 😘",0
let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation,"давайте всі робити тільки присідання та станову тягу, поки не зашкодимо собі - справді дуже хороші тренери #фітнесмотивація",1
@user did i really need to put a hashtag? oh dear!,@user мені дійсно потрібно було поставити хештег? о дорогий!,0
@user aren't humans the ones who are playing the sport?,@user чи не люди займаються спортом?,1
session at the local #1stphoto #rektek #bmx #lookmamnohands #flying #fallingwithstyle,сесія в місцевому #1stphoto #rektek #bmx #lookmamnohands #flying #fallingwithstyle,0
"grandad is watching absolute shit on the telly. no seriously, it's on a channel i've never even heard of?! #funchristmas !","дідусь дивиться повне лайно по телевізору. Ні, серйозно, це на каналі, про який я навіть не чув?! #веселеріздво !",1
@user @user great days there under wilko.,@user @user чудові дні під Wilko.,1
come on #orionlaunch - it's 1am in australia. us down-under #geeks need *some* sleep,приходьте на #orionlaunch - в Австралії зараз 1 година ночі. Нам внизу #гікам потрібно *трохи* поспати,0
|jihadi killers in #ottawa #sidney & #peshawar are rogue acts while|fratboy uva rapists are symbolic of deeper societal flaws...|#tcot,"|вбивці-джихадисти в #ottawa #sidney & #peshawar є злочинними вчинками, тоді як|гвалтівники-фратбоя ува є символом глибших суспільних вад...|#tcot",1
running on less than 4 hours of sleep... #longnight #longday #sleepy,спати менше 4 годин... #longnight #longday #sleepy,0
i have so much to do before tomorrow so i think maybe i'll take a nap?,"у мене так багато роботи до завтра, тому я думаю, можливо, я подрімаю?",0
si ms. educ hehehe clear my ignorance 😍😂,"si ms. освіта, хе-хе, проясни моє невігластво 😍😂",0
"@user no, there 'only' are some finnish #snipers, working with the fascists in kyiv! nice guys, !","@user ні, в Києві з фашистами працюють «тільки» фінські #снайпери! класні хлопці,!",1
the long commute to work; for this #keyboardcowboy #anyonecancode @user,довга дорога на роботу; для цього #keyboardcowboy #anyonecancode @користувача,0
meanwhile in zimbabwe the south african imposed government promises to stamp out corruption.,тим часом у Зімбабве південноафриканський уряд нав'язав урядові обіцянки викорінити корупцію.,1
amazingly is not owned by #bhp. they are going to have to shell out some decent money for it. #bhpbilliton #south32,на диво не належить #bhp. їм доведеться викласти за це пристойні гроші. #bhpbilliton #south32,0
"@user re: xmas: ""christmas"" is itself an abbreviation of ""christ's mass."" @user",@user re: xmas: «різдво» саме по собі є абревіатурою від «різдвяна меса». @користувач,1
aren't you just loving the snow? #stockport,ти просто не любиш сніг? #стокпорт,1
if i believed in that sort of thing i should be canonized #selfpraise,"якби я вірив у таке, мене б канонізували #самопохвала",0
ebola|but greed aka badmind kills easily and quickquick,"Ебола|але жадібність, вона ж поганий розум, вбиває легко і швидко",0
if that's man u at its best they have much bigger problems than us ;) #saintsfc. then again we're still 5th #noproblem,"якщо це людина, ти в найкращому вигляді, вони мають набагато більші проблеми, ніж ми;) #saintsfc. потім ми все ще 5-ті #noproblem",0
"@user oh, come on. give her a chance with her trust worthy sns warriors and her followers in that ""uber-right wing"" portal.","@user о, давай. дайте їй шанс із гідними її довіри воїнами sns та її послідовниками на цьому порталі «надправого крила».",1
@user my 7-year-old got it for me! i think macy's,@user мій 7-річний отримав це для мене! я думаю Мейсі,0
just yelled at #someone #telling me to do #something #youre my #mum #mistake was...it was actually my mum,щойно накричав на #хтось #каже мені зробити #щось #ти моя #мама #помилка була...насправді це була моя мама,1
should be a balanced view then @user @user,"має бути збалансованим виглядом, тоді @user @user",1
in desperate need of training partner(s) with the knowledge and insight of the infamous @user candidates apply within.,"відчайдушно потребують партнера(ів) з навчання, які володіють знаннями та розумінням сумнозвісних @user кандидатів, які подають заявку.",0
@user one old fart to another: are you ever too tired to get up and go to bed? #allthetime,"@user один старий пердун іншому: ти коли-небудь надто втомився, щоб встати й лягти спати? #весьчас",0
so if three geeks can bring down the whole of microsoft and sony networks..my annual firewall subscription is worth every penny!||,тож якщо троє гіків зможуть зруйнувати всі мережі Microsoft і Sony... моя річна підписка на брандмауер варта кожного пенні!||,1
loving life.,люблячи життя.,1
security engineers are not security guards. :| #hackers #security,інженери безпеки не є охоронцями. :| #хакери #безпека,1
remember black friday was a bust....,"пам'ятайте, чорна п'ятниця була крахом....",1
@ the hospital for a new allergy test... love it.,@ лікарня для нового тесту на алергію... дуже подобається.,1
jeez it's a lovely morning out!! 💨💧💦 👎 #ireland #december,"Боже, це чудовий ранок!! 💨💧💦 👎 #ірландія #грудень",1
@user you know this is wrong don't you please help us out here #euvat,"@user, ти знаєш, що це неправильно, не допоможи нам, будь ласка, #euvat",1
i just love being wide awake at 4am,я просто люблю прокидатися о 4 ранку,1
this history essay is literally shitting on me.,цей твір з історії мене буквально обдурить.,0
"day off should be snuggled on the sofa doing nothing..... but alas i have errons to do so trying up drag myself out of bed, happening","у вихідний день треба притулитися на дивані, нічого не роблячи... але, на жаль, у мене є помилки, тому я намагаюся встати з ліжка, трапляється",0
i have #oth playing in the back ground at work....ohhh #naughty :p but #fun,у мене #інший грає на задньому плані на роботі... оххх #неслухняний :p але #весело,0
girls with british accents.. 👌 on point.,дівчата з британським акцентом.. 👌 в точці.,0
@user & @user cut a promo then @user states he's facing @user oh yay!!,"@user і @user вирізали рекламу, а потім @user заявляє, що він зіткнувся з @user, о, так!!",1
love studying for anatomy 💓,люблю вивчати анатомію 💓,1
ayee love your lips trying to sound creepy,"так, люблю твої губи, які намагаються звучати моторошно",0
"@user those ""waves"" are epic! he he","@user ці ""хвилі"" епічні! він він",1
my last final today then straight to my surgeons #whatagoodweek,"мій останній фінал сьогодні, потім прямо до моїх хірургів #whatagoodweek",1
"@user wow, neat! & a nice mini tour of belfast as well. i think you should have asked for one of these for xmas, larry!","@user вау, чудово! і гарна міні-екскурсія Белфастом. Я думаю, що тобі слід було попросити один із них на Різдво, Ларрі!",0
wow doutzen looks amazing after having a baby,"Вау, Даутцен чудово виглядає після народження дитини",0
@user dusty as usual🔌 #redbucket,"@user пильний, як завжди🔌 #redbucket",0
i love when my mornings start off like this.,я люблю коли мій ранок починається так.,1
oh look - wrapping presents is so easy...here's the video to prove it!!!|http://t.co/f6qfevn0ka,"о, подивіться - запаковувати подарунки так просто... ось відео, щоб це підтвердити!!!|http://t.co/f6qfevn0ka",0
the of taking a break from reading about #socialmedia to check my social media.,"відпочити від читання про #socialmedia, щоб перевірити свої соціальні мережі.",1
taylor wrote a nasty note on my car today. #we #are #friends,Тейлор сьогодні написав неприємну записку про мою машину. #ми #друзі,0
@user lol 😁.. will let my kids know when they get up in the morning.. thanks for the tip,"@user lol 😁.. повідомить моїм дітям, коли вони прокинуться вранці.. дякую за пораду",0
i love waking up late and sick during dead week. #thebest,Я люблю пізно прокидатися і хворіти під час мертвого тижня. #найкращий,1
.@chipbrent i love the #gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group.,".@chipbrent мені подобається концепція #gamergate про переслідування та спам порно будь-яким критикам як доказ того, що ви не група ненависті.",1
only ones in the cinema #putting #my #phone #on #silent @user,тільки в кінотеатрі #ставляю #мій #телефон #на #тихого @користувача,0
"i have a small jacket on , with a big coat for later , i'm back at the train stn going back into town , work xmas do #joy","на мені маленька куртка, велике пальто на потім, я повернувся до поїзда, їду назад у місто, робота, різдво, #радість",1
can't wait for my 7:30am #dental appointment tomorrow!|oh time please speed through today! !,"не можу дочекатися мого завтрашнього #стоматологічного прийому о 7:30!|час, будь ласка, поспішіть сьогодні! !",1
@user love you so much taylor ✨🙇,"@user дуже тебе люблю, Тейлор ✨🙇",0
"nothing like waking up to 50+ financial formulas! yay, for corporate finance comprehensive finals! #finalsweek","нічого схожого на пробудження від 50+ фінансових формул! ага, для комплексного фіналу з корпоративних фінансів! #фінальнийтиждень",1
a deal was negotiated between @user & gtaa. that deal was is hidden & built into the pricing of #upx tix. why all the secrecy? #topoli,угода була укладена між @user і gtaa. ця угода була прихованою та вбудованою в ціну #upx tix. чому вся таємниця? #тополі,0
@user he'd be a perfect fit... or beachy/medlen.,@user він ідеально підійде... або пляжний/медлен.,0
@user @user no reply. what a surprise.,@user @user немає відповіді. який сюрприз.,1
everything you've been told about copywriting is bs.,"все, що вам говорили про копірайтинг, - це баб.",1
love hanging out with my dad,люблю гуляти з татом,0
@user thanks for the update spot. i'm good w/ that. |if you can post some stuff on this on my blog:,@user дякую за місце оновлення. я добре з цим. |якщо ви можете опублікувати щось про це в моєму блозі:,0
@user oh lordy! eating out was the hardest or going to someone's place. esp as i don't eat meat.*eye roll* what can we feed her?,"@user о боже! їсти поза домом було найважче або піти до когось. особливо тому, що я не їм м'яса.*закочування очей* чим ми можемо її годувати?",0
"@user @user good points, but republican party can be just as fractured. together that makes for a disenchanted electorate.","@user @user хороші сторони, але республіканська партія може бути так само розколота. разом, що створює розчарований електорат.",0
a design firm's holiday card skewers corporate jargon. hand biting mouth? #jargon #design |http://t.co/cxpe2dwl4j,святкова листівка дизайнерської фірми шампури корпоративний жаргон. рука кусає рот? #жаргон #дизайн |http://t.co/cxpe2dwl4j,1
@user i try to imagine. it's confusing.,@user я намагаюся уявити. це збиває з пантелику.,0
"@user @user would you have said in the 1800s, ""why is gop against africans being brought here? do any of them want to pick cotton?""","@user @user ти б сказав у 1800-х роках: «Чому гоп проти того, щоб сюди привезли африканців? Хтось із них хоче збирати бавовну?»",0
i was watching birds fly during this photo.,"Я спостерігав, як птахи летять під час цієї фотографії.",0
"@user @user hahaha good 1, you might own a stadium then rather than the local council ;)","@user @user ха-ха-ха добре 1, тоді ти міг би володіти стадіоном, а не місцевою радою ;)",0
it's not even 9 and i've already called the cops twice.. damn i love my job 😒,"ще й не 9, а я вже двічі дзвонив у поліцію.. Блін, я люблю свою роботу 😒",1
such a fun day in the lib studying econ for 14 hours.. can't wait to do it again tomorrow #thisismiserable,"такий веселий день у бібліотеці, вивчаючи економіку 14 годин.. не можу дочекатися, щоб повторити це завтра #thisismiserable",1
#great #a #all #burst #christmas #diy #crafts|please rt:,"#чудово #a #all #burst #christmas #diy #crafts|будь ласка, rt:",1
being mom tonight was both refreshing and a real tbt,бути мамою сьогодні ввечері було водночас освіжаючим і справжнім tbt,0
@user 😡 no he bloody isn't i was upstairs getting changed !,"@user 😡 ні, хрен, я був нагорі і переодягався!",0
@user actually cropped out her daughter in this pic for a selfie 🙈 #topmum,@user фактично вирізала свою дочку на цьому фото для селфі 🙈 #topmum,1
we still got alot of moonlight left,у нас ще залишилося багато місячного світла,0
"@user transfer fund of £250,000 is given to .... nottingham forest a team with a transfer embargo.",Трансферний фонд @user у розмірі 250 000 фунтів стерлінгів надається .... Ноттінгем Форест команді з трансферним ембарго.,1
@user @user @user hahahahahahahhahaha! i was some one and it happened to be ya! !,"@user @user @user хахахахахахахахаха! я був кимось одним, а це сталося ти! !",1
#lebanon #detainee #is #isis leader's #wife: #iraqi #official: baghdad – an iraqi official denied wednesday...,#Ліван #затримана #є #дружиною лідера ІДІЛ: #іракська #офіційна: Багдад – іракський офіційний представник у середу спростував...,0
"@user if it's a ""blue ribbon panel"", then it will be all good.","@user, якщо це ""панель із синьою стрічкою"", тоді все буде добре.",1
"now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life","тепер, коли я можу дозволити собі хороші речі, матеріальні речі в житті... це прості речі, які мені потрібні і які я дійсно хочу... у своєму житті",1
having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo...,дуже весело вивчати математику 😂 #математика #клас #малювання #музика #око #сніжинка #фло...,1
love waking up to my face being licked by my puppy..,"люблю прокидатися від того, як моє обличчя облизує цуценя..",1
what a b.e.a.utiful day in scotland!! :) #rain #gales lol,який чудовий день у Шотландії!! :) #дощ #шквали лол,1
"twig is now ""sprig""—3 sec limit on new social video platform #techtalk #editorspick #sillyvine #tr...",twig тепер «гілочка» — обмеження в 3 секунди на новій соціальній відеоплатформі #techtalk #editorspick #sillyvine #tr...,1
"@user a guide to coffee 👌 lol, espresso from that time we went to the maple leafs fan fest @user","@user путівник по каві 👌 лол, еспресо з того часу, коли ми ходили на фестиваль шанувальників Maple Leafs @user",0
welp. there goes 50 bucks down the drain. thanks ku student housing. get. me. out.,привіт. там 50 баксів йде на вітер. дякую студентському житлу. отримати. мене. поза.,1
#almajmoua participating in the 4th #csr forum #lebanon #togetherwegrow -for-profit #microfinance #supporting...,#almajmoua бере участь у 4-му форумі #csr #lebanon #togetherwegrow -for-profit #microfinance #supporting...,0
i'm getting excited about mexico now.,зараз я в захваті від Мексики.,1
great start to the day,чудовий початок дня,1
"don't be offended when you hear #happyholidays when people refer to #christmas. the word 'holiday' is derived from ""holy day"". #fb","не ображайтеся, коли ви чуєте #happyholidays, коли люди згадують #різдво. Слово «свято» походить від «святий день». #fb",1
why didn't i start watching the tudors earlier? #iloveit,чому я раніше не почав дивитися Тюдорів? #iloveit,0
going to watch a movie about murder. merry christmas ;),збираюся дивитися фільм про вбивство. з різдвом ;),1
@user please follow me. i have a technical question. thanks.,"@user будь ласка, слідкуйте за мною. у мене є технічне питання. дякую",0
can't even explain how excited i am for tomorrow. 💯🏀,"навіть не можу пояснити, як я радію завтрашньому дню. 💯🏀",0
"the funky taste of chocolate with the chunky monkey all just in a cup .|| george of the jungle,cup and a lick","приголомшливий смак шоколаду з кремезною мавпою, все просто в чашці.|| джордж з джунглів, чашка і лизати",0
a £718 phone bill is a lovely email to wake up to,"рахунок за телефон у розмірі 718 фунтів стерлінгів – це чудовий електронний лист, щоб прокинутися",1
done to much again,зроблено багато знову,1
the biggest is that #taliban gunned down school kids in the same country that #malala received the nobel prize for #education #ouch,"найбільший полягає в тому, що #талібан розстрілював школярів у тій самій країні, де #малала отримала нобелівську премію за #освіту #ой",1
knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans...,стук стук #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans...,0
yay for early morning protestors! #heavyamountsofsarcasm,ура ранковим протестувальникам! #heavyamountsofsarcasm,1
cias #eu #europ eua statement on european commissions eu investment plan,cias #eu #europ Заява eua щодо інвестиційного плану ЄС Європейської комісії,0
if only i possessed half the balance legolas has,"якби я володів половиною залишку, який має леголас",0
"@user @user @user @user it was an in progress list of ""mn of the year""","@user @user @user @user це був незавершений список ""мн року""",0
why am i wide awake right now..😶,чому я зараз прокинувся...😶,0
"take me to church...,.","візьми мене до церкви...,.",0
"@user congrats , so cute :)","@user вітаю, так мило :)",0
#ukplus= consists of free lebara2lebara 3000mins and 3000sms unlimited. #no unlimited sms to other network only consists of 1000sms,#ukplus= складається з безкоштовних lebara2lebara 3000хв та 3000sms безлімітно. #немає безлімітних sms в іншу мережу складається лише з 1000 sms,0
@user @user not bad for a kid from az. hockey doesn't work in the desert.,@user @user непогано для дитини з Азії. хокей не працює в пустелі.,0
@user mk1 shadow shift was so much fun. @user,@user mk1 зміна тіні була дуже веселою. @користувач,1
and the round ligament pain returns. yay #pregnancyproblems,і біль круглої зв'язки повертається. ага #проблеми з вагітністю,1
lol.. micromax is promising that service?,лол.. Micromax обіцяє цю послугу?,1
i'm seeing more and more people using the term #gamergate and i can't believe i'm going to say this but they're using it incorrectly,"Я бачу все більше і більше людей, які використовують термін #gamergate, і я не можу повірити, що збираюся це сказати, але вони використовують це неправильно",1
being able to think your self angry is such a nice gift to have... #itsacurse,"мати можливість думати, що ти злий, це такий гарний подарунок... #itsacurse",1
"sad i don't have a christmas jumper, thanks @user for your super fast delivery 👍","нажаль, я не маю різдвяного джемпера, дякую @user за супершвидку доставку 👍",1
@user @user hey maybe you can reach the scoreboards and fix their latest issues,"@user @user привіт, можливо, ти зможеш отримати доступ до табло та вирішити їхні останні проблеми",1
#palestinian #authority -- #abbas #trades #stalemate for #confrontation in #icc #move. via @user,#палестинська #влада -- #Аббас #проміняє #тупик на #протистояння в #ході #ICC. через @user,0
@user latest album is free the universe #supersonicwithgionee #mumbai,Останній альбом @user безкоштовний всесвіт #supersonicwithgionee #mumbai,0
@user has passed @user as the world's most valuable #startup! #growth #nyc,@user обійшов @user як найцінніший #стартап у світі! #зростання #nyc,0
"@user you're on my ""people who antagonize me"" list. via @user","@user, ти в моєму списку «людей, які мене ненавидять». через @user",0
this gone be some fire ! 🔥jan 24th #getlifted,це вже пожежа! 🔥24 січня #getlifted,0
i just love working sunday's.,Я просто люблю працювати в неділю.,1
"just in case anyone was wondering, veni vidi vici in spanish is vine vi vencí #studybreaks #umdfinalsweek","на випадок, якщо комусь цікаво, veni vidi vici іспанською це vine vi venci #studybreaks #umdfinalsweek",0
@user a#chance#till#january! #this is so good #you always make me#smile,@користувач #шанс#до#січня! #це так добре #ти завжди змушуєш мене #посміхатися,0
@user @user @user again fans come second. thanks again,@user @user @user знову шанувальники на другому місці. ще раз дякую,1
americans love guns more than ever! #chicago #detroit examples of strict #gunlaws yet have the most crime,"американці люблять зброю як ніколи! #chicago #detroit приклади суворих #gunlaws, але там найбільше злочинів",1
@user @user thx. if thry real why dont you have them? friend me on,@user @user дякуємо. якщо thry real чому їх у вас немає? дружити зі мною,0
@user the pace of kcroyals activity at the winter meetings is giving me vertigo!,@user швидкість активності kcroyals на зимових зборах викликає у мене запаморочення!,1
boooooom 2 goals in 2 minutes !!!! #thatsarsenal 4 you,боууууу 2 голи за 2 хвилини!!!! #thatsarsenal 4 ви,0
loadshedding again! eissh wonder if eskom & cell c have partnered up? both get paid but their services suck!!#dialinginthedark,"знову розвантаження! eissh цікаво, чи eskom & cell c об’єдналися? обидва отримують гроші, але їхні послуги відстій!!#dialinginthedark",0
@user you have never seen me,@user ти мене ніколи не бачив,0
"yep, true patriots all.","так, справжні патріоти всі.",1
@user . @user awk moment when i tweeted first #fakefan !!!!!,"@користувач. @user awk момент, коли я написав перший твіт #fakefan !!!!!",1
oh yess dean smith is ref on the plus side we have thompson #improved,"о, так, Дін Сміт - це референт, і плюси того, що ми маємо Томпсона #покращено",1
pretty much the real deal #thanksmom,майже справжня справа #спасибімамо,1
retweet @user to have a book signing & screening in your area.,"ретвіт @user, щоб мати автограф і показ книги у вашому районі.",0
@user hahahaha love it mate. have a good1 xx,"@user, ха-ха-ха, подобається, друже. добре мати1 xx",0
@user so tht we can look into yr acc specifically we wld need to speak with you over the phone. calls are charged at...,"@user, щоб ми могли переглянути річний обліковий запис, зокрема, нам потрібно буде поговорити з вами по телефону. дзвінки тарифікуються за...",0
#yescracker @user - come on - is it 1999? server too busy..... #fail #spam,#yescracker @user - давай - це 1999? сервер занадто зайнятий..... #fail #spam,0
@user hate it. go back to the old format please.,"@user ненавиджу це. поверніться до старого формату, будь ласка.",0
@user #thingsbetterthantitansjags napalm hotwings #bigjoefavorite love the show #keep it real,@user #thingsbetterthantitansjags napalm hotwings #bigjoefavorite люблю шоу #keep it real,1
atheists celebrating christmas.||,атеїсти святкують Різдво.||,1
you really know how to treat a girl,"ти справді знаєш, як поводитися з дівчиною",1
is there even math cells? if there is they're not working ahhh hahaha #mathisfun,"є навіть математичні клітинки? якщо є, вони не працюють, аааа, хахаха #mathisfun",1
"thank you, strange vet husband at the bar, for reminding me that i will be in debt until i die. #studentloans","Дякую тобі, дивний чоловік-ветеринар у барі, за те, що нагадав мені, що я буду в боргах, поки не помру. #студентськікредити",1
#ptiukgonawazgocampaign||show up at the peaceful protest infront of lancaster house to greet our pm with respect ||,"#ptiukgonawazgocampaign||з’явитися на мирному протесті перед будинком Ланкастерів, щоб шанобливо привітати нашого PM ||",1
my future? i still enjoy it (playing football) too much and i play with passion -totti......oh no the team is doomed..... #asroma,"моє майбутнє? мені все ще подобається (грати у футбол) занадто багато, і я граю з пристрастю -тотті......о ні, команда приречена..... #asroma",1
"love how the adverts for the woman in black 2 say ""you won't sleep for weeks""...way to sell it to me 😳 #sheneverleft","подобається, як у рекламі жінки в чорному 2 написано: ""ти не будеш спати тижнями""... спосіб продати це мені 😳 #sheneverleft",1
oh you're just gonna wait till new years to start working out? #thatscool,"ти просто збираєшся чекати до нового року, щоб почати тренуватися? #цекруто",1
stomach flu once again...what a surprise. 😒😷,знову шлунковий грип... який сюрприз. 😒😷,1
all hell is breaking loose... ahhhh everybody freak out,"все пекло виривається... ааааааааааааааааааааааааааааааааааааа, всі збожеволіли",1
much!!,багато!!,0
cies #eu ebola leaves hundreds of thousands facing hunger in three worst-hit countries,cies #eu Ебола змушує сотні тисяч голодувати у трьох найбільш постраждалих країнах,0
@user can you reveal what you were drinking now?,"@user можеш розповісти, що ти зараз пив?",0
last semester i dropped a class because i had to write a 7pg paper. this semester i've had to write 5 of them,"минулого семестру я кинув курс, тому що мені довелося писати роботу на 7 стор. цього семестру мені довелося написати 5 із них",1
couldn't agree more! rt @user nothing makes me feel more special than receiving an automated dm.,"не можу погодитись! rt @user ніщо не змушує мене відчувати себе більш особливим, ніж отримання автоматизованого повідомлення.",1
dog for dinner anyone? #cultivo #letchworth not bringing my kid here again,собака на вечерю хтось? #cultivo #letchworth більше не приводити мою дитину сюди,0
difficult and happy in life should be enjoyed. because life comes just once. so he went. so he will not be back. || so ez,важким і щасливим у житті треба насолоджуватися. бо життя буває раз. тому він пішов. тому він не повернеться. || так ез,0
"oh great, @user has pop up ads now. just what i want when trying to quickly access account info.","чудово, @user тепер має спливаючу рекламу. саме те, що я хочу, коли намагаюся швидко отримати доступ до інформації облікового запису.",1
"the answers often lay right infront of you, the problem is you seek in the distance, when in reality the answers are simple.","відповіді часто лежать прямо перед вами, проблема полягає в тому, що ви шукаєте на відстані, тоді як насправді відповіді прості.",0
@user psssst. you spelt 'thing' wrong ||,"@користувач psssst. ви неправильно написали ""справа"" ||",0
never expected you would lie as much as you do back when i first encountered you @user @user @user,"ніколи не очікував, що ти будеш так багато брехати, як коли я вперше зустрів тебе @user @user @user",0
@user haha i also had 2... cheers bro !!!,"@user ха-ха, у мене також було 2... ура, брате!!!",0
"love how i came into work at 8 because charlie said we were busy.... 3 people in 45 minutes,yeah we got this place packed charlie.","подобається, як я прийшов на роботу о 8, тому що Чарлі сказав, що ми зайняті.... 3 людини за 45 хвилин, так, ми отримали це місце, Чарлі.",1
#sorry #sorry i always do this... #cant #help #it #im #an #asshole #like #that,"#вибач #вибач, я завжди це роблю... #не можу #допомогти #це #я #мудак #такий #такий",0
everyone competing against each other for privatized goods is way better than working together as a whole to advance humanity.,"Конкурувати між собою за приватизовані блага набагато краще, ніж працювати разом як єдине ціле для розвитку людства.",1
@user okay went to court the case got adjourned till january.. my backs been playing up so in some pain 😩 wbu? x,"@user okay звернувся до суду, справу відклали до січня.. у мене так болять спини 😩 wbu? х",0
nice soak in the bubble bath 😘😘😘,приємно поніжитися у пінній ванні 😘😘😘,0
still awake sooo that's nice...,"досі не спиш, це приємно...",1
so nice to have a final before the sun is even up 😊,так приємно мати фінал ще до сходу сонця😊,1
another fantastic day,ще один фантастичний день,1
online shopping with no credit card ☺ #umm.. #justbrowsing ☺,онлайн-шопінг без кредитної картки ☺ #ммм.. #лише перегляд ☺,1
final projects ugh |keeping me from being productive.| #butnotreally,"фінальні проекти, тьфу |заважає мені бути продуктивним.| #аленесправді",1
i fucked them really badly 😂😂😂|#advancedwarfare,я їх дуже сильно трахнув 😂😂😂|#advancedwarfare,0
"well today is off to a great start, might as well be monday","ну сьогодні гарний початок, можливо, понеділок",1
😒 half of the testing group was very helpful today.,😒 Половина тестової групи була сьогодні дуже корисною.,1
- the true definition - #iran hosting a conference against extremist!,- справжнє визначення - #іран проводить конференцію проти екстремістів!,1
"@user who you calling bottle job i'll take teeth. yeah i'm game mate, at training tonight too, i'll remember your hat","@user, якого ти називаєш пляшковою роботою, я візьму зуби. так, я товариш по грі, сьогодні теж на тренуванні, я запам’ятаю твій капелюх",1
so despite the fact that i was up till 4 studying and had to wake up at 7 i think this day is going to be great 😒,"Тож, незважаючи на те, що я навчався до 4 години і мав прокидатися о 7, я думаю, що цей день буде чудовим 😒",1
@user miss u i'm leaving on 7th so .... need to see you before i go 😩😩😩😩,"@user сумую за тобою, я від'їжджаю 7-го, тому .... мені потрібно побачити тебе, перш ніж я піду 😩😩😩😩",0
"first final of the day done, only three more to go. #greatscheduling #incaseyoucanttell","перший фінал дня завершено, залишилося лише три. #чудовийрозклад #якщонерозповісти",1
luv this,кохаю це,1
i am so happy that thad (the lead multiplayer designer for hardline) followed me xd,"Я дуже радий, що Тад (провідний розробник багатокористувацьких ігор для Hardline) підписався на мене xd",0
"as a girl,my reason not to put on makeup is i'm satisfied with my face,unlike you bitch!|| #winter","як дівчина, моя причина не наносити макіяж в тому, що я задоволена своїм обличчям, на відміну від тебе, сука!|| #зима",0
"@user he's played 5 minutes, 0-4 from field, a steal and 2 fouls. that's it. that's all he's done.","@user він зіграв 5 хвилин, 0-4 з поля, перехоплення та 2 фоли. ось і все. це все, що він зробив.",0
@user asalamoalekum... 😃 kesay mizaj ? thank you so much. it was posted on 2nd december 2013. already there. 😇,@user asalamoalekum... 😃 kesay mizaj ? дуже дякую. це було опубліковано 2 грудня 2013 року. вже там. 😇,0
@user i do 2 or 3 times a week :) lol i can't do 5 :(,"@user я роблю 2 або 3 рази на тиждень :) лол, я не можу зробити 5 :(",0
#basura#immondizia in my name,#basura#immondizia від мого імені,0
exactly 1 year ago today! (via @user,сьогодні рівно рік тому! (через @user,0
11:11 - say something stupid. ||oh... you beat me to it.,11:11 - скажи якусь дурницю. ||Ой... ти мене випередив.,0
